method,matrix_name,d_det,d_hamming,prototype,center_pattern_key,center_active_determinants,center_weight,center_weight_pct,n_unique_patterns_in_ball,incremental_covered_weight,incremental_covered_pct,cumulative_covered_weight,cumulative_covered_pct,weighted_mean_hamming,max_hamming_in_ball,total_weight,n_unique_patterns,n_bootstraps,pool_weighting,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,odd_radius_redundant,radius_can_cover_any_pattern
KMEANS,matrix_32_raw_0_1,11,6,10,10000001011000111010000001100001,det_01_profits; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_26_novelty; det_27_fun; det_32_own_significance,0.30952380952380953,0.061904761904760935,19,2.8154761904761902,0.5630952380952292,486.9821428571411,97.3964285714267,4.422832980972516,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,6,11,11000010011010110101100000000000,det_01_profits; det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_20_coziness; det_21_rights_and_duties,0.30952380952380953,0.061904761904760935,6,1.2619047619047619,0.25238095238094843,488.2440476190459,97.64880952380764,4.132075471698114,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,6,12,11001000000000010001000110011110,det_01_profits; det_02_credit_score; det_05_frugality; det_16_commitment; det_20_coziness; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.29166666666666663,0.05833333333333241,10,1.613095238095238,0.32261904761904253,489.8571428571411,97.9714285714267,3.8966789667896684,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,1,00000011111010111010100000000000,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties,17.2595238095238,3.4519047619047054,361,202.6380952380939,40.527619047618145,202.6380952380939,40.527619047618145,3.594632701978685,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,2,00000011011010001000000100011110,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15.928571428571415,3.185714285714233,209,149.0690476190472,29.813809523808974,351.7071428571411,70.34142857142712,4.504160743663067,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,3,00000000011000100000011100111110,det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,3.986904761904762,0.7973809523809399,103,34.1642857142857,6.832857142857033,385.8714285714268,77.17428571428415,4.2217576137710005,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,4,10000000001001011000010100011110,det_01_profits; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.8345238095238097,0.566904761904753,199,60.323809523809594,12.06476190476173,446.1952380952364,89.23904761904588,4.561454057467632,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,5,00000101001011111000000000011010,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval,1.5892857142857142,0.31785714285713784,62,15.310714285714278,3.0621428571428075,461.50595238095065,92.30119047618868,3.5311406578026596,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,6,10100000111001111011000000000000,det_01_profits; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness,1.0011904761904762,0.2002380952380921,49,9.125000000000007,1.8249999999999726,470.63095238095065,94.12619047618865,3.966862361382907,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,7,11001000001000111000000000011011,det_01_profits; det_02_credit_score; det_05_frugality; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance,0.944047619047619,0.18880952380952085,47,9.097619047619055,1.8195238095237825,479.7285714285697,95.94571428571244,4.402512431300703,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,8,01001001000000101000010100011110,det_02_credit_score; det_05_frugality; det_08_trust; det_15_self_satisfaction; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.4916666666666667,0.0983333333333318,16,2.509523809523809,0.501904761904754,482.2380952380935,96.44761904761718,4.041745730550285,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,9,10000100010011100000011100000110,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_30_authority; det_31_approval,0.39285714285714285,0.07857142857142733,13,1.9285714285714286,0.3857142857142797,484.1666666666649,96.83333333333147,3.3148148148148144,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,10,10000001011000111010000001100001,det_01_profits; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_26_novelty; det_27_fun; det_32_own_significance,0.30952380952380953,0.061904761904760935,19,2.8154761904761902,0.5630952380952292,486.9821428571411,97.3964285714267,4.422832980972516,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,11,11000010011010110101100000000000,det_01_profits; det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_20_coziness; det_21_rights_and_duties,0.30952380952380953,0.061904761904760935,6,1.2619047619047619,0.25238095238094843,488.2440476190459,97.64880952380764,4.132075471698114,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,12,11001000000000010001000110011110,det_01_profits; det_02_credit_score; det_05_frugality; det_16_commitment; det_20_coziness; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.29166666666666663,0.05833333333333241,10,1.613095238095238,0.32261904761904253,489.8571428571411,97.9714285714267,3.8966789667896684,6,500.00000000000784,1170,100,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,1,00000011111010111010100000000000,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties,17.2595238095238,3.4519047619047054,510,239.74642857142683,47.94928571428461,239.74642857142683,47.94928571428461,4.276502455471335,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,2,00000011011010001000000100011110,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15.928571428571415,3.185714285714233,374,206.19047619047518,41.23809523809439,445.93690476190204,89.18738095237902,5.8267090069284295,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,3,11001000001000111000000000011011,det_01_profits; det_02_credit_score; det_05_frugality; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance,0.944047619047619,0.18880952380952085,188,40.00119047619054,8.000238095237982,485.93809523809256,97.18761904761699,5.4349572929377015,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,4,10000100001001010000010100011110,det_01_profits; det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.4,0.07999999999999874,32,5.30595238095238,1.0611904761904596,491.2440476190449,98.24880952380745,5.893650437514024,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,5,00010000011000111011010000100001,det_04_added_value; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_27_fun; det_32_own_significance,0.26785714285714285,0.05357142857142773,8,1.1785714285714286,0.23571428571428202,492.42261904761637,98.48452380952173,5.2727272727272725,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,6,01001000000000000010011010111011,det_02_credit_score; det_05_frugality; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance,0.16666666666666666,0.033333333333332806,10,1.3630952380952381,0.2726190476190434,493.7857142857116,98.75714285714076,6.183406113537118,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,7,00000000111010100011001100010010,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_23_support; det_24_socialising; det_28_recognition; det_31_approval,0.14285714285714285,0.02857142857142812,23,3.053571428571428,0.610714285714276,496.83928571428305,99.36785714285504,6.339181286549708,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,8,01100000011110111000010000000010,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_31_approval,0.14285714285714285,0.02857142857142812,7,0.8928571428571428,0.17857142857142574,497.7321428571402,99.54642857142647,4.48,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,9,01101000000000010001000110011110,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_16_commitment; det_20_coziness; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.14285714285714285,0.02857142857142812,2,0.26785714285714285,0.05357142857142773,497.9999999999974,99.59999999999792,2.8000000000000003,6,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,10,00000001001010110010010010011010,det_08_trust; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_22_peer_pressure; det_25_agreement; det_28_recognition; det_29_trends; det_31_approval,0.125,0.02499999999999961,2,0.25,0.04999999999999922,498.2499999999974,99.64999999999792,4,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,11,00000001100011110011000001100001,det_08_trust; det_09_safety; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_20_coziness; det_26_novelty; det_27_fun; det_32_own_significance,0.125,0.02499999999999961,2,0.25,0.04999999999999922,498.4999999999974,99.69999999999791,2,4,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,12,00000111001001111000000000110010,det_06_climate_protection; det_07_legal; det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_27_fun; det_28_recognition; det_31_approval,0.125,0.02499999999999961,1,0.125,0.02499999999999961,498.6249999999974,99.7249999999979,0,0,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,1,00000011111010111010100000000000,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties,17.2595238095238,3.4519047619047054,510,239.74642857142683,47.94928571428461,239.74642857142683,47.94928571428461,4.276502455471335,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,2,00000011011010001000000100011110,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15.928571428571415,3.185714285714233,374,206.19047619047518,41.23809523809439,445.93690476190204,89.18738095237902,5.8267090069284295,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,3,11001000001000111000000000011011,det_01_profits; det_02_credit_score; det_05_frugality; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance,0.944047619047619,0.18880952380952085,188,40.00119047619054,8.000238095237982,485.93809523809256,97.18761904761699,5.4349572929377015,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,4,10000100001001010000010100011110,det_01_profits; det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.4,0.07999999999999874,32,5.30595238095238,1.0611904761904596,491.2440476190449,98.24880952380745,5.893650437514024,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,5,00010000011000111011010000100001,det_04_added_value; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_27_fun; det_32_own_significance,0.26785714285714285,0.05357142857142773,8,1.1785714285714286,0.23571428571428202,492.42261904761637,98.48452380952173,5.2727272727272725,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,6,01001000000000000010011010111011,det_02_credit_score; det_05_frugality; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance,0.16666666666666666,0.033333333333332806,10,1.3630952380952381,0.2726190476190434,493.7857142857116,98.75714285714076,6.183406113537118,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,7,00000000111010100011001100010010,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_23_support; det_24_socialising; det_28_recognition; det_31_approval,0.14285714285714285,0.02857142857142812,23,3.053571428571428,0.610714285714276,496.83928571428305,99.36785714285504,6.339181286549708,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,8,01100000011110111000010000000010,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_31_approval,0.14285714285714285,0.02857142857142812,7,0.8928571428571428,0.17857142857142574,497.7321428571402,99.54642857142647,4.48,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,9,01101000000000010001000110011110,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_16_commitment; det_20_coziness; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.14285714285714285,0.02857142857142812,2,0.26785714285714285,0.05357142857142773,497.9999999999974,99.59999999999792,2.8000000000000003,6,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,10,00000001001010110010010010011010,det_08_trust; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_22_peer_pressure; det_25_agreement; det_28_recognition; det_29_trends; det_31_approval,0.125,0.02499999999999961,2,0.25,0.04999999999999922,498.2499999999974,99.64999999999792,4,8,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,11,00000001100011110011000001100001,det_08_trust; det_09_safety; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_20_coziness; det_26_novelty; det_27_fun; det_32_own_significance,0.125,0.02499999999999961,2,0.25,0.04999999999999922,498.4999999999974,99.69999999999791,2,4,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,12,00000111001001111000000000110010,det_06_climate_protection; det_07_legal; det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_27_fun; det_28_recognition; det_31_approval,0.125,0.02499999999999961,1,0.125,0.02499999999999961,498.6249999999974,99.7249999999979,0,0,500.00000000000784,1170,100,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,10,1,00000011111010111010100000000000,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties,17.2595238095238,3.4519047619047054,591,276.17976190475997,55.235952380951126,276.17976190475997,55.235952380951126,5.031540016638613,10,500.00000000000784,1170,100,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,10,2,00000000011010100000011100011110,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15.40119047619046,3.0802380952380433,480,205.51428571428428,41.10285714285621,481.6940476190442,96.33880952380733,5.701770239584811,10,500.00000000000784,1170,100,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,10,3,11001000001000111000000000011011,det_01_profits; det_02_credit_score; det_05_frugality; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance,0.944047619047619,0.18880952380952085,94,17.680952380952363,3.536190476190417,499.3749999999966,99.87499999999775,5.311473202262324,10,500.00000000000784,1170,100,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,10,4,00000001110001010011000011100001,det_08_trust; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_16_commitment; det_19_wellbeing; det_20_coziness; det_25_agreement; det_26_novelty; det_27_fun; det_32_own_significance,0.125,0.02499999999999961,1,0.125,0.02499999999999961,499.4999999999966,99.89999999999775,0,0,500.00000000000784,1170,100,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,10,5,10000101001011010000000000110110,det_01_profits; det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_27_fun; det_28_recognition; det_30_authority; det_31_approval,0.125,0.02499999999999961,1,0.125,0.02499999999999961,499.6249999999966,99.92499999999775,0,0,500.00000000000784,1170,100,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,10,6,10101010000100000000110100011010,det_01_profits; det_03_risk_profile; det_05_frugality; det_07_legal; det_12_own_competence; det_21_rights_and_duties; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_31_approval,0.125,0.02499999999999961,2,0.25,0.04999999999999922,499.8749999999966,99.97499999999775,5,10,500.00000000000784,1170,100,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,10,7,11100000011110001100010001000000,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_26_novelty,0.125,0.02499999999999961,1,0.125,0.02499999999999961,499.9999999999966,99.99999999999774,0,0,500.00000000000784,1170,100,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,1,00000011111010111011100000000000,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,22.37619047619046,4.475238095238029,1,22.37619047619046,4.475238095238029,22.37619047619046,4.475238095238029,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,2,00000011011010101000000100011110,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10.717857142857142,2.1435714285713985,1,10.717857142857142,2.1435714285713985,33.0940476190476,6.6188095238094276,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,3,00000100011010100000011100011110,det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10.62738095238095,2.12547619047616,1,10.62738095238095,2.12547619047616,43.72142857142855,8.744285714285589,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,4,00000000011010100010011100011110,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.535714285714285,1.9071428571428302,1,9.535714285714285,1.9071428571428302,53.25714285714283,10.651428571428418,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,5,00000011111010101010000100010010,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_31_approval,9.002380952380951,1.8004761904761653,1,9.002380952380951,1.8004761904761653,62.259523809523785,12.451904761904581,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,6,00000011111011111010100000000000,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties,7.8452380952380985,1.5690476190475977,1,7.8452380952380985,1.5690476190475977,70.10476190476189,14.020952380952181,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,7,00000011111010001000000100011110,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,7.5869047619047665,1.517380952380932,1,7.5869047619047665,1.517380952380932,77.69166666666665,15.538333333333114,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,8,10000100011010100000001100011110,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,6.666666666666669,1.333333333333315,1,6.666666666666669,1.333333333333315,84.35833333333332,16.871666666666428,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,9,00000000011010100000011100111110,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,5.900000000000001,1.1799999999999837,1,5.900000000000001,1.1799999999999837,90.25833333333333,18.05166666666641,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,10,00000011111010111010000000010010,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,5.48452380952381,1.0969047619047465,1,5.48452380952381,1.0969047619047465,95.74285714285713,19.14857142857116,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,11,00100001111011111011000000000000,det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness,5.47261904761905,1.0945238095237948,1,5.47261904761905,1.0945238095237948,101.21547619047618,20.243095238094952,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,12,10000000011010100010001100011110,det_01_profits; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,5.310714285714287,1.0621428571428424,1,5.310714285714287,1.0621428571428424,106.52619047619046,21.305238095237794,0,0,500.000000000007,1185,100,equal_candidate,24,0,12,100,FALSE,FALSE
