participant_id,stage,technology,technology_raw,dimension_key,dimension,dimensions_raw
PROLIFIC_6a10442ceffde6b06d1cef3d,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6a10442ceffde6b06d1cef3d,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6a10442ceffde6b06d1cef3d,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6470e501cc85b0287c8da951,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6470e501cc85b0287c8da951,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6470e501cc85b0287c8da951,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6985f197cf1559ac62ea5dc3,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,Fosil fuel or biomass based heating system.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6985f197cf1559ac62ea5dc3,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,Fosil fuel or biomass based heating system.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6a00c9657d955585296f7301,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies."
PROLIFIC_6a00c9657d955585296f7301,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies."
PROLIFIC_6a0d9e9144c2414b7e6adeda,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,COMPETENCE,Competencia,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6a0d9e9144c2414b7e6adeda,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,AUTONOMY,Autonomía,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6a0d9e9144c2414b7e6adeda,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,PHYSIOLOGICAL,Materialidad,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6111037143ad4a71cf9e2852,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,Fosil fuel or biomass based heating system.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6111037143ad4a71cf9e2852,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,Fosil fuel or biomass based heating system.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6a25a6b9390e0020e7ef226e,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_6a25a6b9390e0020e7ef226e,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_6a25a6b9390e0020e7ef226e,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_69fc88ab52f8fd41bd554aee,"No la conoce, pero le genera curiosidad",Almacenamiento energético,Energy storage systems.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses."
PROLIFIC_69f9f16dd6f231903e2a6b41,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,SECURITY,Seguridad,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_69f9f16dd6f231903e2a6b41,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,COMPETENCE,Competencia,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_69f9f16dd6f231903e2a6b41,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,MEANING,Significado,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6a229a63b2044a3b6694cdf5,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6a229a63b2044a3b6694cdf5,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6a229a63b2044a3b6694cdf5,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_698222e236223bf37e0685a3,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,COMPETENCE,Competencia,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_698222e236223bf37e0685a3,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,AUTONOMY,Autonomía,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_69d023c8f299f5b1cc355e64,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community."
PROLIFIC_69d023c8f299f5b1cc355e64,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community."
PROLIFIC_69d023c8f299f5b1cc355e64,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,RELATEDNESS,Vinculación,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community."
PROLIFIC_698359ee7148b5a9731164bb,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,Electric vehicle.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_698359ee7148b5a9731164bb,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,Electric vehicle.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_698e260e1c956e03673d79ab,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies."
PROLIFIC_698e260e1c956e03673d79ab,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies."
PROLIFIC_699304901f17ecf09a0c0f09,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,Micro-efficiency measures (e.g. avoiding unnecessary loads).,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_699304901f17ecf09a0c0f09,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,Micro-efficiency measures (e.g. avoiding unnecessary loads).,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_699304901f17ecf09a0c0f09,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,Micro-efficiency measures (e.g. avoiding unnecessary loads).,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6654840c725f74f1b0a206f9,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6654840c725f74f1b0a206f9,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6654840c725f74f1b0a206f9,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_69d671f03dd875c20e4c0ce0,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_69d671f03dd875c20e4c0ce0,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_69d671f03dd875c20e4c0ce0,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,Heat recovery mechanical ventilation.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
PROLIFIC_60456799ca80066961f3fa3c,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,Fosil fuel or biomass based heating system.,AUTONOMY,Autonomía,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_60456799ca80066961f3fa3c,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,Fosil fuel or biomass based heating system.,MEANING,Significado,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_62ead0772116e6bc70b7cd09,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,Electric vehicle.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_62ead0772116e6bc70b7cd09,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,Electric vehicle.,STIMULATION,Estímulo,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_62ead0772116e6bc70b7cd09,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,Electric vehicle.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6a0f3e08be88e41f0e239e45,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,Smart home devices.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6a0f3e08be88e41f0e239e45,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,Smart home devices.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6a0f3e08be88e41f0e239e45,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,Smart home devices.,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
PROLIFIC_6989bce959483bc187776922,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6989bce959483bc187776922,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6989bce959483bc187776922,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6984b719db2917412dfc3135,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6984b719db2917412dfc3135,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6984b719db2917412dfc3135,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6167579b785195f0db610d94,"No la conoce, pero le genera curiosidad",Kits solares de balcón,Balcony solar kits.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6167579b785195f0db610d94,"No la conoce, pero le genera curiosidad",Kits solares de balcón,Balcony solar kits.,STIMULATION,Estímulo,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6167579b785195f0db610d94,"No la conoce, pero le genera curiosidad",Kits solares de balcón,Balcony solar kits.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_667971a555af1f83d3f29ae7,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_667971a555af1f83d3f29ae7,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_667971a555af1f83d3f29ae7,"No la conoce, pero le genera curiosidad",Comunidad energética,Join an Energy Community.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
PROLIFIC_6a0d70f4edf77457443338ce,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6a0d70f4edf77457443338ce,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_6a0d70f4edf77457443338ce,"No la conoce, pero le genera curiosidad",Bomba de calor,Heat pump based heating system.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_697a77ec6ca000317de70f17,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,Fosil fuel or biomass based heating system.,POPULARITY,Popularidad,"POPULARITY: The influence of social norms, trends, or public opinion, including whether the renovation is socially recognised or supported by others."
