participant_id,stage,technology_raw,dimensions_raw,technology
PROLIFIC_6a00c9657d955585296f7301,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.",Almacenamiento energético
PROLIFIC_6a0d9e9144c2414b7e6adeda,"No la conoce, pero le genera curiosidad",Energy storage systems.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Almacenamiento energético
PROLIFIC_6111037143ad4a71cf9e2852,"No la conoce, pero le genera curiosidad",Fosil fuel or biomass based heating system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Calefacción fósil o biomasa
PROLIFIC_6a25a6b9390e0020e7ef226e,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Almacenamiento energético
PROLIFIC_69fc88ab52f8fd41bd554aee,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Almacenamiento energético
PROLIFIC_69f9f16dd6f231903e2a6b41,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Ventilación con recuperador
PROLIFIC_6a229a63b2044a3b6694cdf5,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
PROLIFIC_698222e236223bf37e0685a3,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Ventilación con recuperador
PROLIFIC_69d023c8f299f5b1cc355e64,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.",Comunidad energética
PROLIFIC_698359ee7148b5a9731164bb,"No la conoce, pero le genera curiosidad",Electric vehicle.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Vehículo eléctrico
PROLIFIC_698e260e1c956e03673d79ab,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.",Comunidad energética
PROLIFIC_699304901f17ecf09a0c0f09,"No la conoce, pero le genera curiosidad",Micro-efficiency measures (e.g. avoiding unnecessary loads).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Medidas de microeficiencia
PROLIFIC_6654840c725f74f1b0a206f9,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
PROLIFIC_69d671f03dd875c20e4c0ce0,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Ventilación con recuperador
PROLIFIC_60456799ca80066961f3fa3c,"No la conoce, pero le genera curiosidad",Fosil fuel or biomass based heating system.,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Calefacción fósil o biomasa
PROLIFIC_62ead0772116e6bc70b7cd09,"No la conoce, pero le genera curiosidad",Electric vehicle.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Vehículo eléctrico
PROLIFIC_6a0f3e08be88e41f0e239e45,"No la conoce, pero le genera curiosidad",Smart home devices.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Sistemas inteligentes del hogar
PROLIFIC_6989bce959483bc187776922,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.",Bomba de calor
PROLIFIC_6984b719db2917412dfc3135,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Bomba de calor
PROLIFIC_6167579b785195f0db610d94,"No la conoce, pero le genera curiosidad",Balcony solar kits.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Kits solares de balcón
PROLIFIC_667971a555af1f83d3f29ae7,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.",Comunidad energética
PROLIFIC_6a0d70f4edf77457443338ce,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Bomba de calor
PROLIFIC_697a77ec6ca000317de70f17,"No la conoce, pero le genera curiosidad",Fosil fuel or biomass based heating system.,"POPULARITY: The influence of social norms, trends, or public opinion, including whether the renovation is socially recognised or supported by others.",Calefacción fósil o biomasa
PROLIFIC_6932bf332627def0f1f8a46b,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Bomba de calor
PROLIFIC_6646044a0b635b10c98237fb,"No la conoce, pero le genera curiosidad",Smart home devices.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Sistemas inteligentes del hogar
PROLIFIC_5b3f242f9c2ec600014ef9fc,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Ventilación con recuperador
PROLIFIC_6a0202e1fdb933b3a6bc8fe9,"No la conoce, pero le genera curiosidad",Energy-efficient appliances.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Electrodomésticos eficientes
PROLIFIC_6a2055cd337ccac293eb2ef8,"No la conoce, pero le genera curiosidad",Energy storage systems.,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Almacenamiento energético
PROLIFIC_6a01a5353d69fb639148aa20,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.",Almacenamiento energético
PROLIFIC_696c724484bccbd980cd0e88,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Almacenamiento energético
PROLIFIC_63ed0392b8b24c34aaf26310,"No la conoce, pero le genera curiosidad",Cooling system.,"PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Sistema de refrigeración
PROLIFIC_60827e52a046c9b82574d391,"No la conoce, pero le genera curiosidad",Smart home devices.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Sistemas inteligentes del hogar
PROLIFIC_5e8f740429529124dfc3e7a5,"No la conoce, pero le genera curiosidad",Change of electricity tariff (e.g. switching to a time-of-use tariff).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Cambio de tarifa eléctrica
PROLIFIC_6a0252dc959d360ed8448c2f,"No la conoce, pero le genera curiosidad",Balcony solar kits.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Kits solares de balcón
PROLIFIC_5d24b3cfa433c000166f91bf,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Almacenamiento energético
PROLIFIC_69a5621021a584cfa45f5f38,"No la conoce, pero le genera curiosidad",Cooling system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Sistema de refrigeración
PROLIFIC_5e4f73d0ca55663b5b9d18b0,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Almacenamiento energético
PROLIFIC_6a081474f37bbaf455c26332,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.",Bomba de calor
PROLIFIC_5cd53d40aeb4100001c18aa8,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Almacenamiento energético
PROLIFIC_6a211e87adf7c98358c1602b,"No la conoce, pero le genera curiosidad",Balcony solar kits.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Kits solares de balcón
PROLIFIC_5e35394d2149184e1a3d0450,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Bomba de calor
PROLIFIC_6a23a4399395a8963b79587f,"No la conoce, pero le genera curiosidad",Smart home devices.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.",Sistemas inteligentes del hogar
PROLIFIC_6a134c7b06246f028cc08800,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;POPULARITY: The influence of social norms, trends, or public opinion, including whether the renovation is socially recognised or supported by others.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
PROLIFIC_69307ef5fe254a61dee79a78,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Almacenamiento energético
PROLIFIC_6034e1952ed073efce57a8a7,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Comunidad energética
PROLIFIC_5f4d6c27b03547a378fcb44a,"No la conoce, pero le genera curiosidad",Balcony solar kits.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Kits solares de balcón
PROLIFIC_5f2af36061a10a452cd8dc4e,"No la conoce, pero le genera curiosidad",Rooftop photovoltaic system (Solar PV).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Renovación de envolvente
PROLIFIC_6119075f1fe00f92c8153747,"No la conoce, pero le genera curiosidad",Rooftop photovoltaic system (Solar PV).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.",Renovación de envolvente
PROLIFIC_6a021400594777c9049633a4,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;POPULARITY: The influence of social norms, trends, or public opinion, including whether the renovation is socially recognised or supported by others.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
PROLIFIC_69946a0579d779ee49dca2c5,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Ventilación con recuperador
PROLIFIC_6978bbc0ecc89bfa720fac28,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.",Ventilación con recuperador
PROLIFIC_6966c5f596a09797dd5a9d65,"No la conoce, pero le genera curiosidad",Energy-efficient appliances.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Electrodomésticos eficientes
PROLIFIC_6a1f136140310048eef382ce,"No la conoce, pero le genera curiosidad",Fosil fuel or biomass based heating system.,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Calefacción fósil o biomasa
PROLIFIC_5fabbdb69389ea01dd402172,"No la conoce, pero le genera curiosidad",Cooling system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Sistema de refrigeración
PROLIFIC_699b5130e75520d8cda5a642,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Ventilación con recuperador
PROLIFIC_6a1d394cf761db518876cad8,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;POPULARITY: The influence of social norms, trends, or public opinion, including whether the renovation is socially recognised or supported by others.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Bomba de calor
PROLIFIC_6a1b5f584a440643c54aed9a,"No la conoce, pero le genera curiosidad",Rooftop photovoltaic system (Solar PV).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.",Renovación de envolvente
PROLIFIC_69c648e30d13356cd9780c9a,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
PROLIFIC_6a1eb7c1fd14b832013fb983,"No la conoce, pero le genera curiosidad",Rooftop photovoltaic system (Solar PV).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Renovación de envolvente
PROLIFIC_69fb3f396267d7f728885605,"No la conoce, pero le genera curiosidad",Micro-efficiency measures (e.g. avoiding unnecessary loads).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Medidas de microeficiencia
PROLIFIC_6a03950c7926c7ee5b8589ae,"No la conoce, pero le genera curiosidad",Fosil fuel or biomass based heating system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Calefacción fósil o biomasa
PROLIFIC_6a1614592a9d17aadbee6b06,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
PROLIFIC_6a01d315cd2cd32b1511e127,"No la conoce, pero le genera curiosidad",Domestic hot water system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Agua caliente sanitaria
179,"No la conoce, pero le genera curiosidad",Energy storage systems.,"RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;POPULARITY: The influence of social norms, trends, or public opinion, including whether the renovation is socially recognised or supported by others.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Almacenamiento energético
181,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Comunidad energética
184,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
185,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
186,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.",Bomba de calor
187,"No la conoce, pero le genera curiosidad",Rooftop photovoltaic system (Solar PV).,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.",Renovación de envolvente
188,"No la conoce, pero le genera curiosidad",Electric vehicle.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.",Vehículo eléctrico
189,"No la conoce, pero le genera curiosidad",Energy storage systems.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.",Almacenamiento energético
190,"No la conoce, pero le genera curiosidad",Energy-efficient appliances.,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Electrodomésticos eficientes
192,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
194,"No la conoce, pero le genera curiosidad",Rooftop photovoltaic system (Solar PV).,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Renovación de envolvente
195,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
196,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Ventilación con recuperador
197,"No la conoce, pero le genera curiosidad",Change of electricity tariff (e.g. switching to a time-of-use tariff).,"PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Cambio de tarifa eléctrica
199,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
202,"No la conoce, pero le genera curiosidad",Join an Energy Community.,NA,Comunidad energética
203,"No la conoce, pero le genera curiosidad","Envelope renovation (e.g. wall/roof insulation, double windows).","FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Renovación de envolvente
205,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.",Comunidad energética
208,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
